Date,Region,Product,Sales,Units,Profit
2024-03,West,Product E,59331.05,1065,14978.75
2020-08,East,Product B,80184.06,1004,21881.16
2018-10,East,Product A,52903.54,679,13046.05
2023-06,South,Product E,29689.72,689,6513.05
2019-12,East,Product B,55514.74,379,7901.26
2022-03,Central,Product D,67112.83,796,12901.33
2021-02,North,Product C,64073.33,729,7817.76
2024-03,Central,Product D,79438.81,800,19019.81
2022-06,South,Product C,61254.3,919,11195.17
2024-04,South,Product A,44972.93,868,4669.49
2020-09,East,Product C,20101.72,389,4766.92
2021-02,East,Product D,12056.6,740,1576.26
2021-01,North,Product B,52266.66,953,11423.82
2021-04,East,Product D,48890.79,709,5715.97
2024-12,West,Product C,56431.86,731,15643.97
2021-12,East,Product E,53717.49,838,6717.06
2022-03,West,Product E,53797.48,964,15852.85
2018-08,Central,Product D,37698.17,412,6755.22
2019-05,South,Product E,46912.11,650,5357.69
2022-10,South,Product C,24051.53,753,2890.89
2022-04,Central,Product D,49073.54,895,7639.46
2018-11,Central,Product D,43269.25,1018,7387.76
2019-01,West,Product E,62766.04,1100,8234.66
2023-04,South,Product C,47588.94,1007,14126.63
2022-09,South,Product E,32212.09,335,7892.0
2021-12,South,Product C,52609.42,592,13311.87
2021-04,West,Product B,49266.54,518,12234.28
2023-03,West,Product D,66360.85,1058,8189.08
2021-12,South,Product D,56508.21,274,15859.57
2024-09,North,Product E,75936.72,814,15383.22
2019-02,West,Product D,18549.86,972,4309.75
2023-03,West,Product E,36370.25,656,4967.0
2024-08,Central,Product A,39605.24,960,11397.56
2022-11,West,Product A,57794.22,1125,9682.26
2022-04,North,Product A,52031.04,466,10634.65
2019-10,West,Product E,70239.88,1132,7775.76
2024-05,North,Product D,18694.59,683,2220.08
2022-10,South,Product C,40157.06,653,11311.72
2021-03,Central,Product A,61132.29,999,13635.6
2024-10,North,Product E,42106.28,1077,11179.66
2019-01,East,Product E,31728.38,930,7424.65
2022-04,South,Product D,40237.51,800,4304.7
2020-09,North,Product D,59738.43,951,8548.58
2020-08,West,Product A,51967.85,817,7162.62
2020-03,West,Product A,31194.5,892,3465.86
2021-07,North,Product A,61311.25,576,13068.88
2019-11,South,Product E,43518.14,1112,5113.81
2022-01,East,Product C,47079.54,787,13761.28
2023-03,East,Product D,75492.42,1015,10452.83
2020-04,South,Product E,54970.12,906,8547.47
2021-07,West,Product B,79140.02,703,16508.95
2022-12,East,Product B,39424.44,712,6411.7
2020-04,North,Product B,64948.56,706,18646.53
2023-12,South,Product D,42821.3,713,6337.46
2022-08,West,Product E,51278.14,201,7657.45
2024-01,South,Product D,57000.06,1104,16009.72
2018-05,East,Product B,66602.75,777,9983.2
2021-11,South,Product B,67034.3,578,10345.18
2025-05,South,Product C,37458.4,423,9971.04
2025-02,Central,Product E,22690.95,854,4505.6
2022-04,North,Product E,22916.64,1074,3919.35
2021-11,West,Product C,78641.28,961,21994.18
2018-10,North,Product D,48159.37,818,10372.15
2022-07,Central,Product C,52233.65,664,12942.11
2022-12,East,Product C,35721.22,815,4804.68
2023-12,Central,Product E,21382.89,627,2353.61
2022-04,North,Product D,27426.86,825,8170.09
2018-01,North,Product A,22016.82,1005,5828.08
2024-09,East,Product E,42674.12,884,4709.4
2025-06,Central,Product A,43391.05,1008,12261.38
2020-11,Central,Product E,38116.87,352,6123.75
2020-11,West,Product E,52856.36,889,10905.03
2020-02,Central,Product B,32790.17,737,7583.77
2019-06,West,Product A,39193.78,647,7935.17
2023-03,East,Product D,65478.02,1069,9579.17
2020-11,South,Product D,56382.35,1039,9849.52
2022-02,North,Product C,33960.7,442,7986.35
2019-02,Central,Product D,43144.04,810,12142.88
2018-04,Central,Product B,27282.95,864,5469.83
2021-07,North,Product E,16158.02,667,2638.88
2024-08,East,Product B,46708.64,782,11966.42
2021-03,West,Product B,45521.05,854,12135.27
2018-06,South,Product E,20493.95,576,5800.04
2020-08,South,Product B,54584.22,477,8453.84
2024-02,West,Product C,68764.32,845,16680.11
2018-04,West,Product A,37041.76,1055,8675.87
2023-10,East,Product A,70200.05,705,10753.64
2018-03,North,Product D,47326.71,527,8812.08
2024-01,South,Product C,47052.17,989,9381.22
2025-03,North,Product D,52802.07,588,9950.57
2024-02,South,Product A,33887.7,1056,8844.44
2020-01,East,Product D,41312.0,755,6072.82
2025-01,Central,Product E,33821.94,621,5275.5
2018-02,West,Product A,41091.45,778,4432.88
2019-06,East,Product E,39629.38,1009,5927.55
2021-06,West,Product D,55165.76,785,11520.8
2022-11,East,Product C,73464.04,882,9285.35
2021-10,West,Product D,32571.01,738,4701.83
2024-09,West,Product E,28372.33,971,4424.64
2019-02,South,Product E,55447.73,903,13612.74
2019-03,West,Product D,53782.51,562,14041.89
2020-03,West,Product E,43113.65,661,7424.81
2019-10,South,Product E,54706.49,1042,9163.69
2020-10,Central,Product C,30243.02,955,8383.89
2022-04,West,Product A,42962.88,514,6363.07
2024-07,North,Product D,64676.33,904,11602.83
2019-08,East,Product E,53688.45,209,6628.16
2020-07,East,Product A,83985.69,823,24946.68
2020-08,South,Product C,26974.4,423,4479.29
2019-05,Central,Product C,40125.65,721,4811.44
2023-11,South,Product B,47059.9,467,9338.87
2023-05,West,Product E,38410.11,966,10490.28
2019-07,South,Product C,43203.41,978,10165.62
2022-06,South,Product A,61034.33,1156,11340.94
2021-02,West,Product A,49584.27,725,14310.63
2024-05,North,Product B,61421.33,548,8750.5
2022-09,West,Product B,45707.47,377,13061.91
2021-04,North,Product D,51183.92,739,13376.99
2021-12,West,Product D,60341.07,1021,14774.57
2020-03,South,Product A,52770.66,987,11228.75
2019-12,Central,Product B,68244.68,833,8564.51
2020-10,South,Product D,51996.6,773,15510.1
2019-10,Central,Product D,26117.85,974,6986.69
2019-08,South,Product C,62630.58,638,7286.03
2023-09,West,Product E,68189.12,1146,7040.44
2023-10,West,Product A,59981.25,1188,10109.61
2020-08,West,Product A,38597.16,857,6963.14
2024-06,East,Product A,32717.46,835,3874.39
2020-08,Central,Product C,69982.84,845,12373.56
2023-06,Central,Product E,29166.38,680,3470.6
2024-12,West,Product C,38064.65,763,4307.49
2019-08,East,Product A,46083.59,400,7542.08
2023-06,Central,Product D,32699.74,1027,4141.16
2018-03,West,Product C,38162.88,869,8187.03
2019-08,North,Product D,51768.27,765,12152.1
2022-09,West,Product D,71670.69,792,10500.35
2023-12,West,Product B,22901.18,839,3655.37
2024-05,West,Product A,52941.97,619,11057.94
2024-06,East,Product B,55702.98,764,11399.2
2019-07,West,Product A,62544.93,847,16385.83
2022-11,West,Product C,65160.53,949,10911.82
2022-03,Central,Product E,34604.46,1046,8136.64
2024-03,North,Product B,60183.97,772,9038.18
2019-11,South,Product D,22596.07,988,5946.24
2020-05,East,Product A,31239.56,804,7235.72
2019-05,East,Product D,36083.24,752,9982.6
2022-03,South,Product C,39364.69,1190,9039.97
2021-02,North,Product B,40257.23,882,5617.0
2024-02,South,Product A,71763.91,1161,12938.48
2022-04,North,Product A,57240.41,614,6160.06
2018-04,East,Product B,38460.35,747,4741.99
2019-12,East,Product D,37756.74,815,8048.61
2024-06,North,Product B,65930.24,833,11492.25
2021-01,North,Product B,54147.44,132,7588.99
2019-10,East,Product B,66427.41,886,17051.51
2022-05,Central,Product A,35253.17,476,7779.21
2019-12,East,Product E,55980.43,702,12516.46
2021-03,North,Product E,21029.35,974,4670.1
2021-08,South,Product C,47338.69,528,11854.83
2022-10,North,Product D,54887.61,1041,9364.96
2025-04,South,Product D,49143.55,946,9291.93
2025-01,East,Product D,46498.51,791,9098.23
2022-10,Central,Product E,71006.0,910,14533.53
2024-02,East,Product B,48327.37,639,6411.75
2024-11,South,Product D,58324.1,510,10324.56
2021-02,Central,Product E,14353.51,732,3844.29
2024-12,West,Product C,75435.84,1179,20790.62
2022-12,Central,Product E,81555.1,919,8899.05
2024-08,North,Product A,59677.54,948,14090.56
2020-12,North,Product C,66584.48,984,7283.98
2023-02,Central,Product C,38159.79,820,3847.94
2022-09,West,Product C,67213.09,654,12282.23
2024-12,West,Product A,57935.24,811,7123.18
2021-09,Central,Product E,59311.21,1008,12418.92
2021-11,West,Product E,36537.63,537,9371.36
2020-11,Central,Product B,50678.34,810,7344.89
2023-05,East,Product C,41038.65,1015,10102.65
2025-08,West,Product C,55877.66,342,6347.4
2022-01,Central,Product B,54591.81,956,10477.75
2021-02,Central,Product D,35515.03,1125,4496.27
2022-07,Central,Product B,41273.27,565,9651.5
2021-07,East,Product E,72461.48,1171,9586.04
2022-09,East,Product E,41949.15,943,8163.54
2021-12,West,Product C,63191.26,584,13489.95
2020-07,Central,Product B,33528.63,807,6307.0
2019-08,Central,Product E,52448.15,726,7161.81
2022-10,South,Product A,22398.83,793,5530.76
2021-09,East,Product B,36631.72,787,8247.13
2025-04,Central,Product C,49427.9,809,5165.85
2025-05,South,Product E,45537.77,1062,11383.17
2024-01,North,Product B,41417.09,641,5787.16
2022-07,South,Product B,80177.39,526,17473.11
2023-10,North,Product C,27662.8,818,4333.57
2024-01,West,Product A,33311.33,593,5103.28
2019-03,East,Product A,48389.68,999,10303.04
2019-06,South,Product E,35399.32,1001,9768.46
2023-03,North,Product E,22801.5,588,6437.89
2024-01,West,Product B,57129.07,839,12801.15
2023-04,Central,Product E,65065.65,659,16472.78
2025-05,South,Product D,35212.94,743,8251.86
2019-01,South,Product D,50333.06,507,8176.0
2024-10,East,Product D,37485.15,952,6787.25
2024-11,North,Product D,40580.26,1010,10268.38
2019-02,North,Product C,48144.01,891,8080.88
2025-05,East,Product B,64853.58,682,17841.07
2023-03,Central,Product E,54688.43,881,8462.47
2018-06,South,Product E,44085.09,769,10310.24
2024-03,South,Product C,44115.18,765,5974.32
2023-01,East,Product B,53744.52,686,7907.14
2022-11,East,Product D,64210.44,659,16736.38
2018-01,Central,Product D,72110.7,1066,11640.77
2018-07,East,Product A,67875.61,783,11992.22
2021-05,East,Product C,66450.51,1084,11984.92
2021-01,North,Product C,37097.11,1258,9858.25
2018-03,West,Product C,57095.76,987,13669.0
2020-07,North,Product D,41423.81,866,7520.72
2024-06,South,Product C,65977.58,1090,10167.93
2018-03,Central,Product A,48671.31,826,5413.83
2024-07,West,Product A,44454.54,726,8558.33
2020-07,Central,Product A,47278.26,778,10998.31
2022-08,Central,Product D,70989.25,723,9877.62
2019-04,South,Product B,37362.54,880,5805.17
2018-02,West,Product E,68295.66,959,11085.37
2025-05,Central,Product E,46574.92,923,5167.33
2024-01,Central,Product B,39279.79,904,4873.55
2019-06,North,Product A,34465.66,1021,5115.91
2020-03,East,Product C,71833.71,961,8772.38
2022-12,South,Product B,68792.64,710,11574.29
2021-07,Central,Product B,54672.01,886,12810.61
2020-06,South,Product B,54160.38,795,10650.44
2018-07,South,Product A,46396.58,983,12646.99
2020-05,Central,Product B,28682.7,696,7565.75
2019-08,East,Product A,29912.57,831,5552.7
2022-09,West,Product C,36518.49,399,10791.19
2020-05,East,Product A,68378.88,826,11478.39
2019-06,South,Product A,66885.39,560,17983.01
2022-08,East,Product C,48614.88,541,12035.88
2019-04,West,Product C,73548.0,813,21105.27
2021-07,North,Product A,51307.31,1297,14144.56
2023-08,East,Product B,42313.92,620,8491.09
2023-10,North,Product D,38114.47,867,6872.02
2024-11,South,Product E,39810.43,635,11701.21
2024-07,West,Product E,50505.88,1176,13425.98
2024-08,Central,Product B,59359.25,1060,13453.93
2021-05,North,Product C,58091.81,978,16545.4
2018-01,Central,Product D,28971.38,1064,3757.63
2020-06,West,Product E,35479.31,737,4943.6
2023-03,South,Product C,67749.86,1134,16206.85
2019-03,East,Product D,47750.89,513,12424.2
2018-02,West,Product B,45080.87,960,10673.98
2019-10,South,Product A,56761.64,941,9767.48
2021-02,North,Product E,28567.14,844,5964.67
2025-04,Central,Product A,49894.33,756,6219.3
2018-09,West,Product A,52599.57,608,11377.96
2022-10,East,Product E,65050.74,824,13712.61
2019-05,South,Product B,33539.48,504,8450.76
2018-04,South,Product C,59271.64,1101,16369.58
2018-09,Central,Product C,27009.49,760,6719.45
2022-04,South,Product A,33591.29,975,7552.94
2022-05,East,Product B,51587.94,964,8246.15
2024-04,North,Product C,67266.94,756,11613.71
2022-04,West,Product E,25043.7,1009,5232.11
2019-12,Central,Product A,48133.59,686,11299.42
2022-10,Central,Product D,44168.83,1270,10262.22
2024-06,East,Product B,40183.97,613,10034.81
2021-09,West,Product C,48688.47,909,9495.23
2018-12,South,Product D,83963.87,936,19826.76
2020-02,Central,Product D,40574.96,779,4236.72
2025-03,Central,Product A,52722.7,1042,6887.11
2022-11,East,Product D,61752.29,888,11341.32
2024-11,South,Product D,41429.39,839,11578.66
2019-10,South,Product D,55426.79,1016,9154.56
2023-11,East,Product D,58064.45,885,7917.87
2023-04,East,Product B,62347.91,936,7720.0
2018-03,Central,Product A,75005.94,824,20049.55
2021-02,South,Product E,58829.79,783,14345.59
2018-12,West,Product B,44493.94,659,9187.74
2018-12,West,Product B,44042.07,579,9840.71
2018-04,South,Product E,37485.3,916,6210.46
2018-11,North,Product D,97280.85,575,16235.06
2022-05,West,Product B,41133.25,952,10484.2
2024-04,Central,Product B,56652.86,459,9597.02
2021-03,West,Product A,67748.41,628,7272.29
2021-08,West,Product B,74650.67,872,14706.45
2018-10,Central,Product E,44861.34,446,8751.42
2019-06,West,Product A,67895.58,770,8340.8
2024-02,North,Product D,52469.12,791,10139.69
2019-11,South,Product A,67663.17,757,10317.39
2020-09,Central,Product B,65009.94,864,11002.24
2019-06,Central,Product D,42452.65,517,12678.61
2023-06,South,Product B,54207.99,1003,13019.3
2023-08,South,Product C,32864.9,1001,4610.71
2022-06,North,Product D,63104.43,793,14013.76
2020-06,Central,Product C,63986.52,716,13555.14
2024-04,South,Product C,53379.98,1134,14526.48
2024-04,South,Product E,66000.78,735,11165.47
2019-11,West,Product A,64429.81,752,14801.88
2024-02,West,Product E,36261.54,572,9754.14
2018-07,West,Product C,36285.78,684,9118.26
2023-05,West,Product C,54718.28,827,16366.36
2025-01,Central,Product E,67540.91,761,9536.85
2019-04,Central,Product D,55976.66,887,9156.71
2021-08,West,Product B,51192.57,813,6007.0
2018-12,Central,Product D,67093.33,722,8503.35
2024-05,South,Product E,33520.69,1084,9641.77
2023-08,Central,Product A,58413.39,549,16632.22
2022-03,South,Product C,59740.47,962,6736.27
2024-11,East,Product B,70266.09,977,20751.23
2024-04,South,Product D,71705.16,1065,19367.62
2021-07,East,Product A,67190.45,644,12010.36
2021-05,Central,Product B,37390.89,949,4176.25
2023-09,South,Product B,71873.07,567,8886.94
2025-07,East,Product B,66567.42,679,7688.31
2022-11,North,Product D,46354.08,800,11048.22
2020-07,East,Product C,63369.56,800,15427.47
2024-08,North,Product E,48038.94,1020,9368.64
2020-06,West,Product C,42278.26,848,11524.71
2022-01,West,Product E,64852.49,756,9131.16
2025-03,Central,Product D,22070.75,822,4279.11
2024-05,East,Product E,45539.36,750,7266.8
2022-04,East,Product E,47057.18,665,12428.22
2022-07,South,Product B,44193.19,770,8398.8
2018-10,East,Product D,52938.83,1173,6613.62
2024-06,Central,Product E,60131.14,773,11509.82
2019-07,West,Product B,47601.26,987,9858.63
2018-10,North,Product A,49009.18,1099,14167.29
2024-08,West,Product D,64591.62,823,9853.08
2019-09,South,Product A,39862.79,485,11949.21
2018-03,South,Product E,34304.59,370,8438.94
2022-07,West,Product D,77352.37,752,13813.73
2024-05,North,Product A,45193.06,804,6847.94
2023-03,West,Product C,54866.88,439,11339.05
2020-12,Central,Product D,87673.09,791,12752.25
2022-03,Central,Product B,53977.98,670,6837.14
2020-06,East,Product C,49064.46,764,9948.96
2020-03,East,Product E,41151.62,939,5961.91
2018-01,South,Product C,6433.03,918,1887.41
2020-03,West,Product B,62854.09,871,9354.54
2023-12,South,Product D,48624.41,622,8698.71
2024-01,East,Product C,62042.06,1379,14767.54
2021-03,West,Product A,41846.11,647,5184.99
2021-02,West,Product A,29621.39,584,5871.08
2018-05,West,Product B,72834.46,815,14894.6
2019-05,West,Product A,61398.84,1105,7227.61
2020-10,South,Product E,37635.75,936,10098.59
2024-06,South,Product E,27739.15,758,3516.09
2024-02,East,Product C,49560.48,646,7137.6
2019-01,South,Product D,53837.44,702,8303.27
2024-11,Central,Product B,50067.49,751,6401.82
2018-04,East,Product C,40549.63,946,4606.74
2022-06,East,Product D,37150.24,771,9262.32
2019-01,East,Product A,41646.07,667,9458.92
2018-02,North,Product E,24182.36,616,5771.74
2025-06,East,Product C,43014.57,442,10555.94
2024-12,Central,Product A,52413.27,615,10812.64
2024-02,North,Product A,56331.63,1111,8727.64
2018-03,Central,Product B,64117.73,838,13712.28
2020-10,East,Product C,22871.21,709,6539.56
2023-03,West,Product A,48842.71,671,10295.84
2021-03,North,Product E,56063.19,943,6797.26
2023-10,South,Product D,54611.05,635,14573.78
2021-01,North,Product D,62119.35,676,9340.35
2019-06,Central,Product E,23866.67,690,4990.18
2021-06,East,Product D,42494.21,887,5135.96
2020-11,South,Product D,80948.71,859,12419.86
2023-09,West,Product E,55705.87,683,12735.52
2022-10,Central,Product C,45661.58,506,12779.88
2022-11,Central,Product D,66833.05,873,16178.3
2019-07,North,Product E,46657.76,848,8741.41
2018-03,Central,Product D,23908.97,589,2494.4
2020-12,East,Product B,50590.19,1009,10514.57
2020-04,North,Product A,57872.09,1099,8248.67
2018-02,South,Product D,68053.05,868,18487.71
2020-10,West,Product E,60120.93,768,10079.04
2022-01,East,Product B,65584.05,906,16390.05
2025-06,West,Product B,38578.55,725,8915.58
2018-01,Central,Product C,23282.62,353,2686.67
2022-06,East,Product B,43005.44,497,11515.48
2018-11,North,Product E,32070.25,1047,4837.86
2023-03,Central,Product D,86963.19,865,19686.38
2018-09,South,Product B,30894.24,867,4252.48
2021-01,North,Product E,69014.77,857,11411.44
2024-01,North,Product C,61206.09,1079,13229.77
2025-03,Central,Product E,54804.53,932,8591.14
2022-10,South,Product A,59415.57,1071,6861.45
2021-06,West,Product A,78008.36,1048,19992.95
2024-10,South,Product D,49504.39,1212,14359.31
2024-12,North,Product A,52992.28,783,5653.47
2018-03,East,Product D,49654.66,673,5110.93
2024-02,East,Product D,39900.66,671,10004.85
2022-06,North,Product B,72003.1,907,11656.76
2021-07,Central,Product C,25020.36,741,6899.35
